# Tournament Config: startingPlayers=3, gamesPerPhase=100
# Fallbacks: {"2":{"file":"tournament_j3zvExqh9bhYFcfuzihx_older.csv","topX":5}}
Rank,Status,VP,EN,HL,AT,YD,WinRate,GamesPlayed,AvgCardsBought,P1%,P2%,P3%,P4%,P5%,P6%,P7%,P8%,P9%,P10%,P11%
801,Eliminated,5,10,10,1,10,31.0%,100,8.37,83.0%,31.0%,-,-,-,-,-,-,-,-,-
802,Eliminated,5,15,10,1,8,31.0%,100,8.67,79.0%,31.0%,-,-,-,-,-,-,-,-,-
803,Eliminated,5,15,10,2,6,31.0%,100,6.24,80.0%,31.0%,-,-,-,-,-,-,-,-,-
804,Eliminated,5,20,2,2,10,31.0%,100,6.01,76.0%,31.0%,-,-,-,-,-,-,-,-,-
805,Eliminated,5,20,4,3,10,31.0%,100,6.19,82.0%,31.0%,-,-,-,-,-,-,-,-,-
806,Eliminated,10,0,4,2,6,31.0%,100,1.32,81.0%,31.0%,-,-,-,-,-,-,-,-,-
807,Eliminated,10,5,4,1,4,31.0%,100,5.37,76.0%,31.0%,-,-,-,-,-,-,-,-,-
808,Eliminated,10,5,4,2,6,31.0%,100,5.06,71.0%,31.0%,-,-,-,-,-,-,-,-,-
809,Eliminated,10,5,6,2,8,31.0%,100,5.21,86.0%,31.0%,-,-,-,-,-,-,-,-,-
810,Eliminated,10,15,4,2,10,31.0%,100,6.46,85.0%,31.0%,-,-,-,-,-,-,-,-,-
811,Eliminated,10,20,4,1,10,31.0%,100,6.92,76.0%,31.0%,-,-,-,-,-,-,-,-,-
812,Eliminated,15,5,2,3,8,31.0%,100,5.21,71.0%,31.0%,-,-,-,-,-,-,-,-,-
813,Eliminated,15,5,4,2,8,31.0%,100,5.19,85.0%,31.0%,-,-,-,-,-,-,-,-,-
814,Eliminated,15,5,4,3,6,31.0%,100,5.36,78.0%,31.0%,-,-,-,-,-,-,-,-,-
815,Eliminated,15,10,2,1,8,31.0%,100,6.32,69.0%,31.0%,-,-,-,-,-,-,-,-,-
816,Eliminated,15,15,4,1,6,31.0%,100,7.24,77.0%,31.0%,-,-,-,-,-,-,-,-,-
817,Eliminated,15,15,4,3,10,31.0%,100,6.06,71.0%,31.0%,-,-,-,-,-,-,-,-,-
818,Eliminated,15,15,8,3,6,31.0%,100,6.38,77.0%,31.0%,-,-,-,-,-,-,-,-,-
819,Eliminated,15,15,10,2,10,31.0%,100,5.94,89.0%,31.0%,-,-,-,-,-,-,-,-,-
820,Eliminated,15,20,4,2,10,31.0%,100,6.10,81.0%,31.0%,-,-,-,-,-,-,-,-,-
821,Eliminated,20,0,2,3,10,31.0%,100,1.23,81.0%,31.0%,-,-,-,-,-,-,-,-,-
822,Eliminated,20,5,4,2,6,31.0%,100,4.70,73.0%,31.0%,-,-,-,-,-,-,-,-,-
823,Eliminated,20,15,4,1,4,31.0%,100,7.27,75.0%,31.0%,-,-,-,-,-,-,-,-,-
824,Eliminated,20,20,10,3,6,31.0%,100,5.95,87.0%,31.0%,-,-,-,-,-,-,-,-,-
825,Eliminated,0,0,4,3,10,30.0%,100,0.77,81.0%,30.0%,-,-,-,-,-,-,-,-,-
826,Eliminated,0,0,10,2,4,30.0%,100,0.48,72.0%,30.0%,-,-,-,-,-,-,-,-,-
827,Eliminated,0,0,10,3,10,30.0%,100,0.67,91.0%,30.0%,-,-,-,-,-,-,-,-,-
828,Eliminated,0,5,2,3,10,30.0%,100,4.10,68.0%,30.0%,-,-,-,-,-,-,-,-,-
829,Eliminated,0,5,10,1,4,30.0%,100,4.72,81.0%,30.0%,-,-,-,-,-,-,-,-,-
830,Eliminated,0,5,10,1,8,30.0%,100,5.26,83.0%,30.0%,-,-,-,-,-,-,-,-,-
831,Eliminated,0,5,10,2,4,30.0%,100,4.62,78.0%,30.0%,-,-,-,-,-,-,-,-,-
832,Eliminated,0,10,4,1,8,30.0%,100,6.27,69.0%,30.0%,-,-,-,-,-,-,-,-,-
833,Eliminated,0,10,4,1,10,30.0%,100,6.76,75.0%,30.0%,-,-,-,-,-,-,-,-,-
834,Eliminated,0,10,4,2,10,30.0%,100,5.25,85.0%,30.0%,-,-,-,-,-,-,-,-,-
835,Eliminated,0,15,6,1,8,30.0%,100,7.38,75.0%,30.0%,-,-,-,-,-,-,-,-,-
836,Eliminated,0,20,6,2,10,30.0%,100,6.47,88.0%,30.0%,-,-,-,-,-,-,-,-,-
837,Eliminated,0,20,10,3,10,30.0%,100,5.24,84.0%,30.0%,-,-,-,-,-,-,-,-,-
838,Eliminated,5,0,2,3,8,30.0%,100,1.36,81.0%,30.0%,-,-,-,-,-,-,-,-,-
839,Eliminated,5,0,4,1,4,30.0%,100,0.92,73.0%,30.0%,-,-,-,-,-,-,-,-,-
840,Eliminated,5,0,4,3,8,30.0%,100,1.44,86.0%,30.0%,-,-,-,-,-,-,-,-,-
841,Eliminated,5,5,4,2,6,30.0%,100,4.93,74.0%,30.0%,-,-,-,-,-,-,-,-,-
842,Eliminated,5,5,6,3,6,30.0%,100,4.64,83.0%,30.0%,-,-,-,-,-,-,-,-,-
843,Eliminated,5,10,4,2,8,30.0%,100,6.18,87.0%,30.0%,-,-,-,-,-,-,-,-,-
844,Eliminated,5,10,4,3,10,30.0%,100,5.82,78.0%,30.0%,-,-,-,-,-,-,-,-,-
845,Eliminated,5,10,6,1,4,30.0%,100,6.77,69.0%,30.0%,-,-,-,-,-,-,-,-,-
846,Eliminated,5,10,6,3,6,30.0%,100,5.22,82.0%,30.0%,-,-,-,-,-,-,-,-,-
847,Eliminated,5,15,4,2,8,30.0%,100,6.32,77.0%,30.0%,-,-,-,-,-,-,-,-,-
848,Eliminated,5,15,4,2,10,30.0%,100,6.11,79.0%,30.0%,-,-,-,-,-,-,-,-,-
849,Eliminated,5,15,8,3,10,30.0%,100,6.19,84.0%,30.0%,-,-,-,-,-,-,-,-,-
850,Eliminated,10,0,8,3,6,30.0%,100,1.05,90.0%,30.0%,-,-,-,-,-,-,-,-,-
851,Eliminated,10,10,2,1,10,30.0%,100,6.20,69.0%,30.0%,-,-,-,-,-,-,-,-,-
852,Eliminated,10,10,10,1,10,30.0%,100,8.44,86.0%,30.0%,-,-,-,-,-,-,-,-,-
853,Eliminated,10,15,2,3,10,30.0%,100,5.76,79.0%,30.0%,-,-,-,-,-,-,-,-,-
854,Eliminated,10,15,4,3,8,30.0%,100,6.17,85.0%,30.0%,-,-,-,-,-,-,-,-,-
855,Eliminated,10,15,6,3,6,30.0%,100,6.37,80.0%,30.0%,-,-,-,-,-,-,-,-,-
856,Eliminated,10,15,8,2,4,30.0%,100,5.36,69.0%,30.0%,-,-,-,-,-,-,-,-,-
857,Eliminated,10,20,4,2,4,30.0%,100,6.33,73.0%,30.0%,-,-,-,-,-,-,-,-,-
858,Eliminated,10,20,6,3,6,30.0%,100,6.55,81.0%,30.0%,-,-,-,-,-,-,-,-,-
859,Eliminated,10,20,8,3,6,30.0%,100,6.37,80.0%,30.0%,-,-,-,-,-,-,-,-,-
860,Eliminated,15,0,10,2,6,30.0%,100,1.11,93.0%,30.0%,-,-,-,-,-,-,-,-,-
861,Eliminated,15,5,10,3,4,30.0%,100,4.17,75.0%,30.0%,-,-,-,-,-,-,-,-,-
862,Eliminated,15,10,4,2,10,30.0%,100,6.03,82.0%,30.0%,-,-,-,-,-,-,-,-,-
863,Eliminated,15,20,4,1,8,30.0%,100,7.07,87.0%,30.0%,-,-,-,-,-,-,-,-,-
864,Eliminated,20,0,4,2,6,30.0%,100,1.33,81.0%,30.0%,-,-,-,-,-,-,-,-,-
865,Eliminated,20,5,2,3,10,30.0%,100,5.23,74.0%,30.0%,-,-,-,-,-,-,-,-,-
866,Eliminated,20,5,4,2,8,30.0%,100,5.28,87.0%,30.0%,-,-,-,-,-,-,-,-,-
867,Eliminated,20,5,4,3,10,30.0%,100,5.23,86.0%,30.0%,-,-,-,-,-,-,-,-,-
868,Eliminated,20,10,4,1,8,30.0%,100,6.71,86.0%,30.0%,-,-,-,-,-,-,-,-,-
869,Eliminated,20,10,6,1,4,30.0%,100,7.16,78.0%,30.0%,-,-,-,-,-,-,-,-,-
870,Eliminated,20,10,6,3,6,30.0%,100,6.33,79.0%,30.0%,-,-,-,-,-,-,-,-,-
871,Eliminated,20,15,6,1,4,30.0%,100,7.83,78.0%,30.0%,-,-,-,-,-,-,-,-,-
872,Eliminated,20,15,8,2,6,30.0%,100,5.93,80.0%,30.0%,-,-,-,-,-,-,-,-,-
873,Eliminated,20,15,8,3,4,30.0%,100,5.74,72.0%,30.0%,-,-,-,-,-,-,-,-,-
874,Eliminated,20,15,8,3,6,30.0%,100,6.65,86.0%,30.0%,-,-,-,-,-,-,-,-,-
875,Eliminated,20,15,8,3,10,30.0%,100,6.42,84.0%,30.0%,-,-,-,-,-,-,-,-,-
876,Eliminated,20,20,4,1,8,30.0%,100,7.43,76.0%,30.0%,-,-,-,-,-,-,-,-,-
877,Eliminated,20,20,10,1,10,30.0%,100,9.20,78.0%,30.0%,-,-,-,-,-,-,-,-,-
878,Eliminated,20,20,10,3,8,30.0%,100,6.71,89.0%,30.0%,-,-,-,-,-,-,-,-,-
879,Eliminated,0,0,0,2,10,29.7%,101,0.79,75.0%,29.7%,-,-,-,-,-,-,-,-,-
880,Eliminated,0,15,2,2,10,29.7%,101,5.80,76.0%,29.7%,-,-,-,-,-,-,-,-,-
881,Eliminated,10,10,10,2,10,29.7%,101,5.81,91.0%,29.7%,-,-,-,-,-,-,-,-,-
882,Eliminated,15,15,4,1,10,29.7%,101,7.08,82.0%,29.7%,-,-,-,-,-,-,-,-,-
883,Eliminated,20,10,4,1,4,29.7%,101,6.95,68.0%,29.7%,-,-,-,-,-,-,-,-,-
884,Eliminated,20,10,4,1,10,29.7%,101,6.90,84.0%,29.7%,-,-,-,-,-,-,-,-,-
885,Eliminated,0,0,4,3,8,29.0%,100,0.85,84.0%,29.0%,-,-,-,-,-,-,-,-,-
886,Eliminated,0,0,10,2,10,29.0%,100,0.51,92.0%,29.0%,-,-,-,-,-,-,-,-,-
887,Eliminated,0,0,10,3,6,29.0%,100,0.51,86.0%,29.0%,-,-,-,-,-,-,-,-,-
888,Eliminated,0,5,4,2,10,29.0%,100,4.05,77.0%,29.0%,-,-,-,-,-,-,-,-,-
889,Eliminated,0,5,10,1,10,29.0%,100,5.31,78.0%,29.0%,-,-,-,-,-,-,-,-,-
890,Eliminated,0,5,10,2,2,29.0%,100,4.99,70.0%,29.0%,-,-,-,-,-,-,-,-,-
891,Eliminated,0,5,10,2,8,29.0%,100,4.86,81.0%,29.0%,-,-,-,-,-,-,-,-,-
892,Eliminated,0,5,10,2,10,29.0%,100,4.85,89.0%,29.0%,-,-,-,-,-,-,-,-,-
893,Eliminated,0,10,4,1,4,29.0%,100,6.51,69.0%,29.0%,-,-,-,-,-,-,-,-,-
894,Eliminated,0,10,6,1,4,29.0%,100,6.86,72.0%,29.0%,-,-,-,-,-,-,-,-,-
895,Eliminated,0,10,6,1,6,29.0%,100,6.64,85.0%,29.0%,-,-,-,-,-,-,-,-,-
896,Eliminated,0,20,10,2,6,29.0%,100,7.03,76.0%,29.0%,-,-,-,-,-,-,-,-,-
897,Eliminated,5,5,4,3,4,29.0%,100,4.53,69.0%,29.0%,-,-,-,-,-,-,-,-,-
898,Eliminated,5,5,8,1,2,29.0%,100,4.50,72.0%,29.0%,-,-,-,-,-,-,-,-,-
899,Eliminated,5,10,4,1,10,29.0%,100,6.23,83.0%,29.0%,-,-,-,-,-,-,-,-,-
900,Eliminated,5,10,4,2,6,29.0%,100,5.89,73.0%,29.0%,-,-,-,-,-,-,-,-,-
901,Eliminated,5,10,4,3,6,29.0%,100,5.74,74.0%,29.0%,-,-,-,-,-,-,-,-,-
902,Eliminated,5,20,2,3,10,29.0%,100,6.23,73.0%,29.0%,-,-,-,-,-,-,-,-,-
903,Eliminated,5,20,4,2,6,29.0%,100,6.14,77.0%,29.0%,-,-,-,-,-,-,-,-,-
904,Eliminated,5,20,4,3,8,29.0%,100,6.15,83.0%,29.0%,-,-,-,-,-,-,-,-,-
905,Eliminated,5,20,6,2,4,29.0%,100,6.14,70.0%,29.0%,-,-,-,-,-,-,-,-,-
906,Eliminated,10,5,0,1,8,29.0%,100,4.76,68.0%,29.0%,-,-,-,-,-,-,-,-,-
907,Eliminated,10,5,2,3,6,29.0%,100,4.76,71.0%,29.0%,-,-,-,-,-,-,-,-,-
908,Eliminated,10,5,4,2,8,29.0%,100,5.02,78.0%,29.0%,-,-,-,-,-,-,-,-,-
909,Eliminated,10,5,4,3,6,29.0%,100,5.03,75.0%,29.0%,-,-,-,-,-,-,-,-,-
910,Eliminated,10,5,4,3,8,29.0%,100,5.44,83.0%,29.0%,-,-,-,-,-,-,-,-,-
911,Eliminated,10,5,8,2,4,29.0%,100,4.21,71.0%,29.0%,-,-,-,-,-,-,-,-,-
912,Eliminated,10,10,2,3,10,29.0%,100,5.88,79.0%,29.0%,-,-,-,-,-,-,-,-,-
913,Eliminated,10,10,4,2,10,29.0%,100,5.82,82.0%,29.0%,-,-,-,-,-,-,-,-,-
914,Eliminated,10,10,4,3,8,29.0%,100,5.93,77.0%,29.0%,-,-,-,-,-,-,-,-,-
915,Eliminated,10,10,10,1,4,29.0%,100,8.00,82.0%,29.0%,-,-,-,-,-,-,-,-,-
916,Eliminated,10,15,4,1,8,29.0%,100,6.79,81.0%,29.0%,-,-,-,-,-,-,-,-,-
917,Eliminated,15,5,4,2,6,29.0%,100,5.19,71.0%,29.0%,-,-,-,-,-,-,-,-,-
918,Eliminated,15,10,10,2,6,29.0%,100,6.13,78.0%,29.0%,-,-,-,-,-,-,-,-,-
919,Eliminated,15,15,2,2,10,29.0%,100,5.82,77.0%,29.0%,-,-,-,-,-,-,-,-,-
920,Eliminated,15,15,4,2,10,29.0%,100,5.95,77.0%,29.0%,-,-,-,-,-,-,-,-,-
921,Eliminated,15,20,2,1,8,29.0%,100,5.57,69.0%,29.0%,-,-,-,-,-,-,-,-,-
922,Eliminated,20,0,10,1,6,29.0%,100,1.17,88.0%,29.0%,-,-,-,-,-,-,-,-,-
923,Eliminated,20,5,8,2,6,29.0%,100,4.65,80.0%,29.0%,-,-,-,-,-,-,-,-,-
924,Eliminated,20,10,4,2,8,29.0%,100,6.21,87.0%,29.0%,-,-,-,-,-,-,-,-,-
925,Eliminated,20,10,4,2,10,29.0%,100,5.65,77.0%,29.0%,-,-,-,-,-,-,-,-,-
926,Eliminated,20,10,4,3,8,29.0%,100,6.21,77.0%,29.0%,-,-,-,-,-,-,-,-,-
927,Eliminated,20,15,4,2,8,29.0%,100,6.08,83.0%,29.0%,-,-,-,-,-,-,-,-,-
928,Eliminated,20,15,6,2,6,29.0%,100,6.03,77.0%,29.0%,-,-,-,-,-,-,-,-,-
929,Eliminated,20,15,6,3,8,29.0%,100,6.73,82.0%,29.0%,-,-,-,-,-,-,-,-,-
930,Eliminated,20,20,4,2,10,29.0%,100,6.20,84.0%,29.0%,-,-,-,-,-,-,-,-,-
931,Eliminated,0,0,8,3,4,28.0%,100,0.51,80.0%,28.0%,-,-,-,-,-,-,-,-,-
932,Eliminated,0,0,10,1,10,28.0%,100,1.25,88.0%,28.0%,-,-,-,-,-,-,-,-,-
933,Eliminated,0,5,6,1,10,28.0%,100,5.11,89.0%,28.0%,-,-,-,-,-,-,-,-,-
934,Eliminated,0,5,10,3,8,28.0%,100,3.85,91.0%,28.0%,-,-,-,-,-,-,-,-,-
935,Eliminated,0,15,10,1,6,28.0%,100,7.16,74.0%,28.0%,-,-,-,-,-,-,-,-,-
936,Eliminated,0,15,10,2,4,28.0%,100,7.12,75.0%,28.0%,-,-,-,-,-,-,-,-,-
937,Eliminated,5,0,4,3,6,28.0%,100,1.47,87.0%,28.0%,-,-,-,-,-,-,-,-,-
938,Eliminated,5,5,2,2,10,28.0%,100,4.81,74.0%,28.0%,-,-,-,-,-,-,-,-,-
939,Eliminated,5,10,2,1,8,28.0%,100,6.14,70.0%,28.0%,-,-,-,-,-,-,-,-,-
940,Eliminated,5,10,2,2,10,28.0%,100,5.58,79.0%,28.0%,-,-,-,-,-,-,-,-,-
941,Eliminated,5,15,2,2,10,28.0%,100,6.40,76.0%,28.0%,-,-,-,-,-,-,-,-,-
942,Eliminated,5,15,10,1,10,28.0%,100,8.76,86.0%,28.0%,-,-,-,-,-,-,-,-,-
943,Eliminated,5,20,6,3,6,28.0%,100,5.90,85.0%,28.0%,-,-,-,-,-,-,-,-,-
944,Eliminated,10,0,4,1,8,28.0%,100,1.37,91.0%,28.0%,-,-,-,-,-,-,-,-,-
945,Eliminated,10,0,8,2,4,28.0%,100,1.04,71.0%,28.0%,-,-,-,-,-,-,-,-,-
946,Eliminated,10,5,0,1,10,28.0%,100,4.97,71.0%,28.0%,-,-,-,-,-,-,-,-,-
947,Eliminated,10,5,4,1,8,28.0%,100,5.53,84.0%,28.0%,-,-,-,-,-,-,-,-,-
948,Eliminated,10,10,4,3,6,28.0%,100,5.88,82.0%,28.0%,-,-,-,-,-,-,-,-,-
949,Eliminated,10,10,4,3,10,28.0%,100,5.92,80.0%,28.0%,-,-,-,-,-,-,-,-,-
950,Eliminated,10,10,10,1,2,28.0%,100,7.75,74.0%,28.0%,-,-,-,-,-,-,-,-,-
951,Eliminated,10,10,10,2,4,28.0%,100,4.99,72.0%,28.0%,-,-,-,-,-,-,-,-,-
952,Eliminated,10,15,2,2,8,28.0%,100,5.87,69.0%,28.0%,-,-,-,-,-,-,-,-,-
953,Eliminated,10,15,2,3,8,28.0%,100,6.18,72.0%,28.0%,-,-,-,-,-,-,-,-,-
954,Eliminated,10,15,4,3,10,28.0%,100,6.67,80.0%,28.0%,-,-,-,-,-,-,-,-,-
955,Eliminated,10,15,6,2,8,28.0%,100,6.57,77.0%,28.0%,-,-,-,-,-,-,-,-,-
956,Eliminated,10,15,6,3,8,28.0%,100,6.36,83.0%,28.0%,-,-,-,-,-,-,-,-,-
957,Eliminated,10,20,4,1,4,28.0%,100,7.65,70.0%,28.0%,-,-,-,-,-,-,-,-,-
958,Eliminated,10,20,4,1,8,28.0%,100,7.54,76.0%,28.0%,-,-,-,-,-,-,-,-,-
959,Eliminated,15,0,2,1,10,28.0%,100,1.23,84.0%,28.0%,-,-,-,-,-,-,-,-,-
960,Eliminated,15,0,10,1,6,28.0%,100,0.87,91.0%,28.0%,-,-,-,-,-,-,-,-,-
961,Eliminated,15,5,6,2,4,28.0%,100,4.34,72.0%,28.0%,-,-,-,-,-,-,-,-,-
962,Eliminated,15,10,4,1,8,28.0%,100,6.99,73.0%,28.0%,-,-,-,-,-,-,-,-,-
963,Eliminated,15,10,4,3,6,28.0%,100,6.22,69.0%,28.0%,-,-,-,-,-,-,-,-,-
964,Eliminated,15,10,8,2,8,28.0%,100,6.24,92.0%,28.0%,-,-,-,-,-,-,-,-,-
965,Eliminated,15,15,4,2,4,28.0%,100,6.03,69.0%,28.0%,-,-,-,-,-,-,-,-,-
966,Eliminated,15,20,4,3,6,28.0%,100,5.98,78.0%,28.0%,-,-,-,-,-,-,-,-,-
967,Eliminated,15,20,6,3,6,28.0%,100,6.00,71.0%,28.0%,-,-,-,-,-,-,-,-,-
968,Eliminated,20,0,4,3,6,28.0%,100,1.23,83.0%,28.0%,-,-,-,-,-,-,-,-,-
969,Eliminated,20,0,6,1,6,28.0%,100,1.29,89.0%,28.0%,-,-,-,-,-,-,-,-,-
970,Eliminated,20,5,2,2,10,28.0%,100,5.13,83.0%,28.0%,-,-,-,-,-,-,-,-,-
971,Eliminated,20,5,6,3,4,28.0%,100,4.37,76.0%,28.0%,-,-,-,-,-,-,-,-,-
972,Eliminated,20,5,10,2,4,28.0%,100,4.05,80.0%,28.0%,-,-,-,-,-,-,-,-,-
973,Eliminated,20,5,10,3,4,28.0%,100,4.19,68.0%,28.0%,-,-,-,-,-,-,-,-,-
974,Eliminated,20,10,2,1,8,28.0%,100,6.32,74.0%,28.0%,-,-,-,-,-,-,-,-,-
975,Eliminated,20,15,2,1,8,28.0%,100,6.37,74.0%,28.0%,-,-,-,-,-,-,-,-,-
976,Eliminated,20,15,4,3,6,28.0%,100,6.17,78.0%,28.0%,-,-,-,-,-,-,-,-,-
977,Eliminated,20,15,6,2,8,28.0%,100,6.67,83.0%,28.0%,-,-,-,-,-,-,-,-,-
978,Eliminated,20,20,6,3,8,28.0%,100,6.73,85.0%,28.0%,-,-,-,-,-,-,-,-,-
979,Eliminated,5,0,4,2,6,27.7%,101,1.16,81.0%,27.7%,-,-,-,-,-,-,-,-,-
980,Eliminated,0,0,8,3,10,27.0%,100,0.72,89.0%,27.0%,-,-,-,-,-,-,-,-,-
981,Eliminated,0,0,10,1,4,27.0%,100,1.15,77.0%,27.0%,-,-,-,-,-,-,-,-,-
982,Eliminated,0,5,10,3,10,27.0%,100,3.91,84.0%,27.0%,-,-,-,-,-,-,-,-,-
983,Eliminated,0,10,2,2,8,27.0%,100,5.37,69.0%,27.0%,-,-,-,-,-,-,-,-,-
984,Eliminated,0,10,8,1,10,27.0%,100,7.28,87.0%,27.0%,-,-,-,-,-,-,-,-,-
985,Eliminated,0,10,10,2,4,27.0%,100,6.22,77.0%,27.0%,-,-,-,-,-,-,-,-,-
986,Eliminated,0,15,8,1,8,27.0%,100,7.19,79.0%,27.0%,-,-,-,-,-,-,-,-,-
987,Eliminated,5,0,4,3,4,27.0%,100,0.93,73.0%,27.0%,-,-,-,-,-,-,-,-,-
988,Eliminated,5,0,8,3,6,27.0%,100,1.15,89.0%,27.0%,-,-,-,-,-,-,-,-,-
989,Eliminated,5,5,8,2,4,27.0%,100,4.20,69.0%,27.0%,-,-,-,-,-,-,-,-,-
990,Eliminated,5,15,4,2,6,27.0%,100,6.11,72.0%,27.0%,-,-,-,-,-,-,-,-,-
991,Eliminated,5,15,6,2,4,27.0%,100,5.59,71.0%,27.0%,-,-,-,-,-,-,-,-,-
992,Eliminated,5,15,10,2,4,27.0%,100,5.66,76.0%,27.0%,-,-,-,-,-,-,-,-,-
993,Eliminated,10,0,2,2,8,27.0%,100,1.27,84.0%,27.0%,-,-,-,-,-,-,-,-,-
994,Eliminated,10,0,2,2,10,27.0%,100,1.36,86.0%,27.0%,-,-,-,-,-,-,-,-,-
995,Eliminated,10,0,2,3,10,27.0%,100,1.20,86.0%,27.0%,-,-,-,-,-,-,-,-,-
996,Eliminated,10,5,6,2,4,27.0%,100,4.17,73.0%,27.0%,-,-,-,-,-,-,-,-,-
997,Eliminated,10,5,10,2,6,27.0%,100,4.63,80.0%,27.0%,-,-,-,-,-,-,-,-,-
998,Eliminated,10,10,0,2,8,27.0%,100,5.40,73.0%,27.0%,-,-,-,-,-,-,-,-,-
999,Eliminated,10,10,4,2,6,27.0%,100,5.96,74.0%,27.0%,-,-,-,-,-,-,-,-,-
1000,Eliminated,10,10,4,2,8,27.0%,100,6.22,81.0%,27.0%,-,-,-,-,-,-,-,-,-
1001,Eliminated,15,0,4,2,6,27.0%,100,1.15,88.0%,27.0%,-,-,-,-,-,-,-,-,-
1002,Eliminated,15,0,6,3,6,27.0%,100,1.28,89.0%,27.0%,-,-,-,-,-,-,-,-,-
1003,Eliminated,15,5,4,2,10,27.0%,100,5.12,79.0%,27.0%,-,-,-,-,-,-,-,-,-
1004,Eliminated,15,5,10,2,4,27.0%,100,3.82,70.0%,27.0%,-,-,-,-,-,-,-,-,-
1005,Eliminated,15,5,10,2,6,27.0%,100,4.81,87.0%,27.0%,-,-,-,-,-,-,-,-,-
1006,Eliminated,15,10,4,2,4,27.0%,100,5.52,68.0%,27.0%,-,-,-,-,-,-,-,-,-
1007,Eliminated,15,10,6,3,4,27.0%,100,5.58,73.0%,27.0%,-,-,-,-,-,-,-,-,-
1008,Eliminated,15,15,2,3,8,27.0%,100,5.73,76.0%,27.0%,-,-,-,-,-,-,-,-,-
1009,Eliminated,15,15,10,2,6,27.0%,100,5.72,86.0%,27.0%,-,-,-,-,-,-,-,-,-
1010,Eliminated,15,20,4,3,8,27.0%,100,6.07,78.0%,27.0%,-,-,-,-,-,-,-,-,-
1011,Eliminated,15,20,8,2,6,27.0%,100,5.87,82.0%,27.0%,-,-,-,-,-,-,-,-,-
1012,Eliminated,15,20,8,3,4,27.0%,100,5.37,70.0%,27.0%,-,-,-,-,-,-,-,-,-
1013,Eliminated,20,5,0,2,8,27.0%,100,4.87,71.0%,27.0%,-,-,-,-,-,-,-,-,-
1014,Eliminated,20,5,2,3,8,27.0%,100,4.91,71.0%,27.0%,-,-,-,-,-,-,-,-,-
1015,Eliminated,20,5,10,3,6,27.0%,100,5.10,79.0%,27.0%,-,-,-,-,-,-,-,-,-
1016,Eliminated,20,10,8,2,4,27.0%,100,5.58,69.0%,27.0%,-,-,-,-,-,-,-,-,-
1017,Eliminated,20,15,4,1,6,27.0%,100,7.51,79.0%,27.0%,-,-,-,-,-,-,-,-,-
1018,Eliminated,20,15,4,2,6,27.0%,100,6.17,76.0%,27.0%,-,-,-,-,-,-,-,-,-
1019,Eliminated,20,15,10,3,4,27.0%,100,5.24,71.0%,27.0%,-,-,-,-,-,-,-,-,-
1020,Eliminated,20,20,6,3,6,27.0%,100,6.32,81.0%,27.0%,-,-,-,-,-,-,-,-,-
1021,Eliminated,5,10,0,1,8,26.7%,101,5.68,71.0%,26.7%,-,-,-,-,-,-,-,-,-
1022,Eliminated,15,20,6,2,6,26.7%,101,6.05,78.0%,26.7%,-,-,-,-,-,-,-,-,-
1023,Eliminated,0,0,4,2,6,26.0%,100,0.67,81.0%,26.0%,-,-,-,-,-,-,-,-,-
1024,Eliminated,0,0,10,2,6,26.0%,100,0.62,85.0%,26.0%,-,-,-,-,-,-,-,-,-
1025,Eliminated,0,5,10,1,2,26.0%,100,4.94,75.0%,26.0%,-,-,-,-,-,-,-,-,-
1026,Eliminated,0,10,8,2,10,26.0%,100,6.32,90.0%,26.0%,-,-,-,-,-,-,-,-,-
1027,Eliminated,0,15,4,1,4,26.0%,100,7.44,72.0%,26.0%,-,-,-,-,-,-,-,-,-
1028,Eliminated,0,15,8,1,6,26.0%,100,7.77,75.0%,26.0%,-,-,-,-,-,-,-,-,-
1029,Eliminated,0,20,2,2,10,26.0%,100,5.77,72.0%,26.0%,-,-,-,-,-,-,-,-,-
1030,Eliminated,5,5,4,3,8,26.0%,100,5.29,81.0%,26.0%,-,-,-,-,-,-,-,-,-
1031,Eliminated,5,10,4,2,10,26.0%,100,5.97,79.0%,26.0%,-,-,-,-,-,-,-,-,-
1032,Eliminated,5,15,10,3,6,26.0%,100,6.29,78.0%,26.0%,-,-,-,-,-,-,-,-,-
1033,Eliminated,5,20,4,3,6,26.0%,100,5.63,77.0%,26.0%,-,-,-,-,-,-,-,-,-
1034,Eliminated,5,20,6,3,4,26.0%,100,5.50,68.0%,26.0%,-,-,-,-,-,-,-,-,-
1035,Eliminated,10,0,0,1,10,26.0%,100,1.24,77.0%,26.0%,-,-,-,-,-,-,-,-,-
1036,Eliminated,10,5,2,2,10,26.0%,100,5.29,72.0%,26.0%,-,-,-,-,-,-,-,-,-
1037,Eliminated,10,5,4,3,4,26.0%,100,4.47,74.0%,26.0%,-,-,-,-,-,-,-,-,-
1038,Eliminated,10,5,6,3,10,26.0%,100,5.63,90.0%,26.0%,-,-,-,-,-,-,-,-,-
1039,Eliminated,10,20,2,1,8,26.0%,100,6.53,70.0%,26.0%,-,-,-,-,-,-,-,-,-
1040,Eliminated,10,20,4,2,6,26.0%,100,6.49,77.0%,26.0%,-,-,-,-,-,-,-,-,-
1041,Eliminated,10,20,4,2,10,26.0%,100,6.53,79.0%,26.0%,-,-,-,-,-,-,-,-,-
